59.407032;1.5457637;4.8573856e-05;
59.431721;1.5461274;5.3761356e-05;
59.456425;1.5458956;4.998863e-05;
59.481098;1.5453324;-7.6869306e-05;
59.505779;1.5454903;-6.5079541e-05;
59.530468;1.5453721;-0.00014336362;
59.555164;1.5450641;7.168181e-05;
59.579861;1.5448006;-8.0170445e-05;
59.604557;1.5448195;-7.3096584e-05;
59.629246;1.544789;-0.00012780112;
59.653965;1.5441372;-0.00011789771;
59.678638;1.5438989;-0.00013534658;
59.703342;1.5436578;-4.0556813e-05;
59.728031;1.5436131;-2.8767043e-05;
59.75272;1.5431169;-0.00019099429;
59.777401;1.5427454;-0.00020702838;
59.802105;1.5422568;-2.1221589e-05;
59.826801;1.5417588;-6.8380672e-05;
59.851475;1.5415741;-0.00017448861;
59.876163;1.5407507;-0.00021127271;
59.900867;1.5405298;-0.00019759657;
59.925564;1.5397732;-0.00012827272;
59.950275;1.5393558;-0.00020561361;
59.974972;1.5388426;-0.00025890337;
59.999668;1.5379966;-0.00016599998;
60.024334;1.5374873;-0.00010092044;
60.049015;1.536738;-0.00013251703;
60.073711;1.5357077;-0.00017354543;
60.098408;1.5351585;-0.00022589201;
60.123112;1.5342407;-0.00018674998;
60.1478;1.5333208;-0.00022494883;
60.172497;1.5326004;-0.0001287443;
60.19717;1.5312971;2.6880678e-05;
60.221882;1.5303829;-0.00020467043;
60.246578;1.5291461;-0.00021693179;
60.271282;1.5281048;-0.00019901134;
60.295971;1.5266153;-0.00017448861;
60.320675;1.5255914;-0.00028059655;
60.345356;1.5243533;-0.00013959089;
60.370014;1.5226932;-0.00020278407;
60.394718;1.5211878;-0.00019476702;
60.419415;1.5196036;-0.00016599998;
60.444103;1.5178167;-0.0001650568;
60.468807;1.5162545;-0.00020702838;
60.493496;1.5144206;-0.00017778976;
60.5182;1.512301;-0.00025937497;
60.542889;1.5101484;-0.00021787497;
60.567585;1.5082377;-0.00031879541;
60.592281;1.5056019;-0.00022730679;
60.616978;1.5029889;-0.00022730679;
60.641651;1.5008248;-0.00023626702;
60.666348;1.4984303;-0.00030323293;
60.691051;1.4952956;-0.00047017608;
60.715725;1.4923507;-0.00031738065;
60.740414;1.489489;-0.00038576132;
60.76511;1.4866115;-0.00035086359;
60.789806;1.4830201;-0.00037915906;
60.81451;1.4797361;-0.00039802268;
60.839222;1.476583;-0.00030747722;
60.863911;1.472841;-0.0003353011;
60.888584;1.4691637;-0.00043999427;
60.913273;1.465512;-0.00048573856;
60.937954;1.4617335;-0.00046310222;
60.962658;1.4577185;-0.00051780674;
60.987347;1.4537095;-0.0004791363;
61.012051;1.4483969;-0.00038246019;
61.036747;1.4434272;-0.00042961928;
61.06142;1.4379749;-0.00061684084;
61.086109;1.4331332;-0.00059844879;
61.110828;1.4282871;-0.00062297151;
61.135517;1.4231023;-0.00064607948;
61.160221;1.4186705;-0.00055459084;
61.184917;1.4142816;-0.00076869311;
61.209614;1.4095086;-0.000485267;
61.234264;1.4022491;-0.00018486362;
61.258961;1.3945225;-0.000371142;
61.283657;1.3873947;-0.0008507499;
61.308353;1.3804526;-0.00070314197;
61.333057;1.3742346;-0.00084367604;
61.357746;1.3681083;-0.00078802829;
61.382442;1.3627874;-0.00084273284;
61.407139;1.3580428;-0.00072530675;
61.431828;1.3522742;-0.00061967038;
61.456524;1.3458931;-0.00038576132;
61.481228;1.3391361;-0.00053053972;
61.505909;1.3331114;-0.00098609645;
61.530598;1.3293418;-0.00096251693;
61.555286;1.3313766;-0.0011539828;
61.57996;1.3468056;-0.0017524316;
61.604664;1.3354057;0.00087904534;
61.62936;1.3107942;0.00393967;
61.654049;1.2983632;-0.0024588746;
61.678753;1.2913107;-0.0023499371;
61.703465;1.2867121;-0.0016142555;
61.728161;1.2852356;-0.001214818;
61.752834;1.2879258;-0.00093705102;
61.777531;1.3009772;-0.0012751817;
61.802204;1.3320946;-0.0021811076;
61.826908;1.3280921;0.0044739824;
61.851597;1.2847084;0.0066484879;
61.876293;1.2605786;-0.0033199997;
61.900997;1.2468098;-0.0036614314;
61.925671;1.2374361;-0.0024518007;
61.950359;1.2303525;-0.0016618861;
61.975056;1.2247447;-0.0010077896;
61.999767;1.2197062;-0.0010077896;
62.024471;1.2160984;-0.00079415902;
62.049168;1.2127401;-0.00072719308;
62.073856;1.2105246;-0.0005512897;
62.09853;1.2090209;-0.00047206244;
62.123211;1.2079893;-0.00051450561;
62.1479;1.2089022;-0.00032068178;
62.172604;1.2144945;-0.00043669314;
62.1973;1.2200066;-0.00082103966;
62.221996;1.2118205;0.0011138975;
62.246693;1.2088242;0.0011586987;
62.271374;1.209639;-0.001061551;
62.296078;1.2113394;-0.00075596012;
62.320774;1.2134726;-0.0002938011;
62.345478;1.216105;-6.6022716e-05;
62.370167;1.2195915;0.00012119885;
62.394855;1.2232389;5.8477264e-05;
62.419521;1.2271409;0.00016364202;
62.44421;1.23169;0.00010186362;
62.468906;1.2362471;0.00018722157;
62.49361;1.2413524;0.0002423977;
62.518299;1.246848;0.00030511929;
62.543003;1.2523572;0.00023438066;
62.567692;1.2577893;0.00028719884;
62.592381;1.2642602;0.00033199997;
62.617085;1.2706997;0.00038387495;
62.641781;1.2770975;0.00054657378;
62.66647;1.2838496;0.00056779536;
62.691151;1.2907436;0.00057581242;
62.715847;1.2984823;0.00045932949;
62.740543;1.3052678;0.00064702262;
62.765217;1.3127505;0.00057015335;
62.789913;1.3201305;0.00053714198;
62.81461;1.3278242;0.000597034;
62.839306;1.3355064;0.00045036926;
62.86401;1.3427652;0.00068899425;
62.888714;1.3504246;0.00060080673;
62.91341;1.3580438;0.00064042036;
62.938091;1.3653566;0.00055883516;
62.96278;1.3727565;0.00064843742;
62.987461;1.380011;0.0006611704;
63.01215;1.387037;0.00067343173;
63.036854;1.3944002;0.00058665901;
63.061543;1.4010003;0.00056826696;
63.086239;1.4078449;0.00040603973;
63.110912;1.4142424;0.00056779536;
63.135616;1.4205915;0.00057062495;
63.16032;1.4264874;0.00054798857;
63.185024;1.4324089;0.00039047722;
63.209713;1.4373636;0.00060127833;
63.234417;1.4429801;0.00035039202;
63.259113;1.4476305;0.0005253522;
63.283764;1.4524113;0.00053431245;
63.30846;1.4565705;0.00040179541;
63.333157;1.4607487;0.00038953405;
63.357845;1.4643724;0.00036218177;
63.382549;1.4680299;0.00024711361;
63.407246;1.4711715;0.00024711361;
63.431942;1.4737816;0.00032492611;
63.456631;1.476126;0.00029521587;
63.481327;1.4780815;0.00031549428;
63.506023;1.480284;0.00024475565;
63.53072;1.4810566;0.00022966474;
63.555424;1.4825934;0.00019429543;
63.58009;1.4828997;8.1113627e-05;
63.604794;1.4831566;0.00013581816;
63.629467;1.4831682;9.0073852e-05;
63.654156;1.4828529;0.00010610794;
63.678852;1.4819542;-8.7244305e-05;
63.703556;1.4805316;-7.168181e-05;
63.728245;1.4789244;-0.00012591475;
63.752956;1.4766862;-0.00015373861;
63.777653;1.4745284;-0.00010186362;
63.802326;1.4712659;-0.00027588065;
63.82703;1.4677855;-0.00032351131;
63.851719;1.464492;-0.00024145452;
63.8764;1.4598744;-0.00032822724;
63.901096;1.4552281;-0.00035840904;
63.925793;1.4499795;-0.00037821586;
63.950489;1.444038;-0.00040321017;
63.975163;1.4379987;-0.0003720852;
63.999859;1.4312732;-0.00047300561;
64.024567;1.4240237;-0.00054091471;
64.049278;1.4162897;-0.0005248806;
64.073967;1.408522;-0.0007050283;
64.098663;1.3997508;-0.00077057944;
64.123367;1.3903575;-0.00077482377;
64.148041;1.3804935;-0.00077529537;
64.172707;1.3704637;-0.00096628966;
64.197411;1.3604276;-0.00095402828;
64.222099;1.3492361;-0.00086819875;
64.246803;1.3380874;-0.00094506808;
64.2715;1.3259215;-0.00098562485;
64.296188;1.3138987;-0.0010752272;
64.320885;1.3011996;-0.0009974147;
64.345581;1.2885315;-0.001131818;
64.37027;1.2754252;-0.0011384203;
64.394974;1.2621102;-0.0011417215;
64.41967;1.2490702;-0.0011997272;
64.444351;1.2354044;-0.0010393863;
64.469048;1.2218728;-0.0012110453;
64.493713;1.2080928;-0.0012426419;
64.51841;1.1940488;-0.0011671874;
64.543106;1.1802292;-0.0014152442;
64.56781;1.1662163;-0.0012822555;
64.592499;1.1524179;-0.0013902498;
64.617195;1.1390551;-0.0014076987;
64.641907;1.1257873;-0.0012982896;
64.66658;1.1127404;-0.001219534;
64.691277;1.1004833;-0.0013397896;
64.715981;1.0885719;-0.0013223408;
64.740654;1.0769067;-0.0010422157;
64.76535;1.0657134;-0.0012214204;
64.790039;1.0558982;-0.0012214204;
64.814743;1.0464458;-0.0011667158;
64.839417;1.0369885;-0.0010577783;
64.864113;1.0283046;-0.00084320444;
64.888802;1.0219125;-0.0010162783;
64.913513;1.0158242;-0.0010525908;
64.938217;1.0080436;-0.00074841466;
64.962914;1.0016099;-0.0005531761;
64.987602;0.99948645;-0.0010450453;
65.012283;0.99933845;-0.0010483465;
65.036964;1.0078497;-0.00085923856;
65.061661;1.0272901;-0.001886835;
65.086349;1.0597863;-0.0018104373;
65.111046;1.0171351;0.0067984536;
65.135742;1.0185757;0.0023758747;
65.160439;1.0662873;-0.0067093233;
65.185112;1.0434874;-0.0041665053;
65.209831;0.98352903;0.016673094;
65.23452;0.95915979;-0.0038802496;
65.259224;0.94682246;-0.0059052608;
65.283913;0.94049644;-0.0035982381;
65.308609;0.94119406;-0.0022127044;
65.33329;0.94576842;-0.0018811759;
65.357964;0.93448448;0.0018538237;
65.382652;0.93268484;-0.0005168636;
65.407356;0.93376601;-0.0011299317;
65.432045;0.93618041;-0.00053148292;
65.456749;0.93950182;-0.00011318181;
65.481445;0.94363731;-1.0374999e-05;
65.506149;0.94843376;0.0002216477;
65.53083;0.95373195;0.00013487498;
65.555527;0.96006387;0.00023390906;
65.580215;0.96630722;0.00038010222;
65.604912;0.97428596;0.00046593175;
65.629601;0.98233581;0.00035416472;
65.654289;0.99122494;0.00053525559;
65.678993;1.0000085;0.00083990331;
65.703659;1.0097997;0.00068663625;
65.728355;1.0202755;0.00079510215;
65.753052;1.0310937;0.00084509084;
65.777756;1.0423596;0.00073473854;
65.80246;1.054119;0.00082151126;
65.827164;1.0662712;0.00093563623;
65.851852;1.0784363;0.00091724418;
65.876526;1.0916216;0.00090121012;
65.901222;1.1051409;0.0010318408;
65.925903;1.1181201;0.0011761476;
65.9506;1.1319243;0.0010752272;
65.975296;1.1452574;0.0012072725;
65.999985;1.1595504;0.0010398579;
66.024689;1.1741619;0.00095497147;
66.049362;1.188629;0.0011384203;
66.074059;1.202845;0.0012365112;
66.09877;1.2173643;0.0012115169;
66.123466;1.2312818;0.0013143237;
66.148163;1.2451117;0.0012511305;
66.172859;1.2586814;0.0012511305;
66.197548;1.2727214;0.0014114714;
66.222214;1.2855626;0.0010176931;
66.246902;1.2992737;0.0013421476;
66.271606;1.3123409;0.00090073852;
66.296295;1.3252432;0.00087904534;
66.320992;1.337552;0.0012478294;
66.345688;1.3492285;0.0010950339;
66.370384;1.3612115;0.0009959999;
66.395073;1.3722258;0.0009238465;
66.419777;1.3827765;0.001082301;
66.444466;1.3929341;0.001084659;
66.46917;1.4030353;0.0010346703;
66.493835;1.4122943;0.00099364191;
66.518539;1.4209687;0.00077010784;
66.543236;1.4293798;0.00068993744;
66.567909;1.4376452;0.00089696579;
66.592598;1.4455194;0.00071021583;
66.617302;1.4522643;0.00056921015;
66.641991;1.4591527;0.00075313059;
66.666695;1.4654979;0.00079510215;
66.691414;1.4715468;0.00050507381;
66.716103;1.4768709;0.00046027268;
66.740776;1.4818618;0.00047347721;
66.765472;1.4867312;0.00050082948;
66.790146;1.4909843;0.00039755108;
66.814842;1.4950012;0.00038434655;
66.839546;1.4987749;0.00026550566;
66.864235;1.5020432;0.00031219315;
66.888939;1.5051707;0.00029097157;
66.913605;1.508504;2.216477e-05;
66.938301;1.511121;0.00035652268;
66.963005;1.5135156;0.00030653406;
66.987717;1.5152893;0.00015939771;
67.012405;1.5172347;7.7340897e-05;
67.037109;1.5193856;9.5261355e-05;
67.061798;1.5208541;0.00014619317;
67.086464;1.5222298;0.00016317044;
67.111153;1.5233328;0.00017354543;
67.135849;1.5244616;5.6119312e-05;
67.160545;1.5258396;3.1124997e-05;
67.185242;1.5267073;7.7340897e-05;
67.20993;1.5271708;9.0073852e-05;
67.234634;1.5282327;-2.0749998e-05;
67.259323;1.5288173;7.0267037e-05;
67.284027;1.5291451;9.9034078e-06;
67.308716;1.5298924;-5.517613e-05;
67.333412;1.5301569;-2.216477e-05;
67.358109;1.5305398;3.1124997e-05;
67.38279;1.5312995;-5.0931812e-05;
67.407486;1.5312464;8.1585218e-05;
67.432159;1.5313702;-4.5272722e-05;
67.456848;1.5318611;-2.4522724e-05;
67.481552;1.5320441;-2.0278407e-05;
67.506241;1.5322689;-6.743749e-05;
67.530937;1.532487;3.6784088e-05;
67.555641;1.5324876;3.8198858e-05;
67.580353;1.5328114;-2.0278407e-05;
67.605019;1.5328313;-7.9698853e-05;
67.629723;1.5330857;3.3011361e-06;
67.654404;1.5331331;-6.460795e-05;
67.679092;1.5330986;-0.00011648294;
67.703796;1.5332385;-8.8659079e-05;
67.728485;1.5333633;-1.6505679e-05;
67.753181;1.5330108;-9.431817e-07;
67.777855;1.5334371;-1.5562498e-05;
67.802544;1.5333961;-0.00015892612;
67.827248;1.5336099;-3.7727268e-06;
67.851959;1.5334952;-0.00016599998;
67.876656;1.5335306;-6.1778403e-05;
67.90136;1.5334873;-0.00013346021;
67.926048;1.5335925;-7.9698853e-05;
67.950722;1.5333652;-6.9795446e-05;
67.975403;1.533489;-3.2068179e-05;
68.000099;1.533727;-0.00011223862;
68.024788;1.5337305;1.4619316e-05;
68.049492;1.5336221;-0.00020514202;
68.074181;1.5336336;1.2732953e-05;
68.098885;1.5336552;-0.00013770453;
68.12355;1.5336145;-9.7147713e-05;
68.14827;1.5335622;-9.3846582e-05;
68.172966;1.5335773;-4.2443176e-06;
68.197662;1.5338882;-4.0085222e-05;
68.222351;1.5337173;-3.6312496e-05;
68.247055;1.533471;-2.2636361e-05;
68.271729;1.5333931;-4.0085222e-05;
68.29641;1.533704;-8.6772714e-05;
68.321098;1.5334795;-2.8295452e-05;
68.345795;1.5333643;-0.00011271022;
68.370491;1.5335363;-6.8852263e-05;
68.395187;1.5335122;-2.1693178e-05;
68.419876;1.5337236;-3.3011358e-05;
68.444588;1.533489;1.3204544e-05;
68.469269;1.5334475;-0.00012402839;
68.493973;1.533491;-0.00014855112;
68.518661;1.5335925;-4.1971587e-05;
68.54335;1.5335259;4.3857948e-05;
68.568031;1.533492;3.5840905e-05;
68.592735;1.5332748;-1.0846589e-05;
68.617432;1.53348;-0.00013063067;
68.642105;1.5333717;-0.00015656816;
68.666794;1.5334996;-1.7448861e-05;
68.691498;1.5335634;-0.00010988067;
68.716194;1.5334225;3.7727268e-06;
68.740906;1.5336436;-0.0001707159;
68.765602;1.5331964;-7.0738629e-06;
68.790298;1.5336159;-0.00011601135;
68.814964;1.533265;-0.00011742612;
68.839668;1.5331734;-0.00024758521;
68.864342;1.5335842;-2.3107952e-05;
68.889038;1.5333633;-6.3193176e-05;
68.913742;1.533392;-6.0363629e-05;
68.938431;1.5334815;-5.9892038e-05;
68.963127;1.5335203;-1.5562498e-05;
68.987801;1.5335438;-8.7715896e-05;
69.012512;1.5333711;-0.00011553976;
69.037209;1.5334601;-4.0556813e-05;
69.061913;1.5334499;-2.3107952e-05;
69.086601;1.5331774;-5.6119312e-05;
69.111305;1.5332862;-2.1693178e-05;
69.135986;1.533365;-8.4886351e-06;
69.160645;1.5332543;-0.00013157385;
69.185349;1.5332378;-0.00013346021;
69.210045;1.5334499;-5.6119312e-05;
69.234734;1.5332447;4.9517039e-05;
69.259438;1.5333797;-0.00014572157;
69.284126;1.5330678;-6.1778403e-05;
69.30883;1.5331213;-6.9795446e-05;
69.333519;1.5332388;4.7159087e-05;
69.358215;1.5331157;-7.7812489e-05;
69.382912;1.5332109;-5.6590903e-05;
69.407608;1.533013;-6.3664767e-05;
69.432281;1.5329695;-9.0545444e-05;
69.456978;1.5328939;-5.6590903e-05;
69.481682;1.5329766;-5.9420447e-05;
69.506355;1.5327479;-9.4318166e-06;
69.531044;1.5328633;-2.2636361e-05;
69.55574;1.5330076;-1.2732953e-05;
69.580437;1.5326995;-4.9045448e-05;
69.605141;1.5326825;-0.00013628976;
69.629852;1.5324172;1.8392044e-05;
69.654541;1.532411;-9.997726e-05;
69.679214;1.5325465;-0.00016081249;
69.703918;1.5325304;-7.2153402e-05;
69.728584;1.5326786;-0.00016411362;
69.753288;1.532267;-3.3011358e-05;
69.777985;1.5321254;8.0170448e-06;
69.802681;1.5323619;-7.0267037e-05;
69.827377;1.5323614;9.431817e-07;
69.852051;1.5322158;-1.8863634e-06;
69.87674;1.5320328;-9.6676122e-05;
69.901459;1.5319973;-0.00017448861;
69.926163;1.5319834;-0.00011271022;
69.950851;1.5319883;-0.00013770453;
69.975548;1.5319257;-2.6409089e-05;
70.000244;1.5320605;-7.3096584e-05;
70.024902;1.5317148;-1.131818e-05;
70.049591;1.5318455;-0.00017165906;
70.074295;1.531386;-6.2721585e-05;
70.098984;1.5315034;-9.9505669e-05;
70.123688;1.5317134;1.0374999e-05;
70.148376;1.5316782;-0.00011271022;
70.173073;1.531356;-0.00010657953;
70.197769;1.5314817;-0.00016364202;
70.222466;1.5313629;3.9613631e-05;
70.247154;1.5313969;-9.6204531e-05;
70.271858;1.5310485;-3.7255679e-05;
70.296539;1.5308081;-0.00010233522;
70.321228;1.5308607;-0.00010233522;
70.345924;1.5312039;-0.00013676134;
70.370605;1.5308814;-0.00011506817;
70.395294;1.5306481;-6.9795446e-05;
70.419991;1.5307342;-8.4414765e-05;
70.444687;1.5306354;-5.3761356e-05;
70.469383;1.5306358;-4.1971587e-05;
70.494095;1.5303652;-6.2721585e-05;
70.518791;1.530288;-0.00013534658;
70.543465;1.5301982;-8.6301123e-05;
70.568169;1.5302347;7.4982949e-05;
70.592834;1.5301366;-0.00012591475;
70.617538;1.5300694;-0.00013298861;
70.642227;1.5297618;-0.00014053407;
70.666931;1.5297439;-4.0085222e-05;
70.691628;1.5297024;-0.00011978408;
70.716301;1.5293555;-5.1874995e-05;
70.74099;1.5292557;-0.00014713635;
70.765694;1.5291514;8.0642036e-05;
70.790398;1.5288556;-7.7340897e-05;
70.815102;1.5284731;-7.7812489e-05;
70.839798;1.5283144;-0.00015138066;
70.864494;1.5278844;-0.0001499659;
70.88916;1.5277281;-8.3943174e-05;
70.913841;1.527546;-4.2443176e-06;
70.938538;1.5271016;-0.00017590339;
70.963234;1.5268387;-0.00011601135;
70.987938;1.5263587;-6.6494307e-05;
71.012627;1.5255991;-0.00015421021;
71.037323;1.5254154;-0.0001645852;
71.062004;1.5246332;-5.2818177e-05;
71.086708;1.524151;-8.4414765e-05;
71.111404;1.5235916;-0.00012072726;
71.136108;1.5228485;2.4051133e-05;
71.160797;1.5219392;-0.00018297725;
71.185486;1.5207376;-8.9602263e-06;
71.210167;1.5199641;-0.0002372102;
71.23484;1.5187131;-2.8767043e-05;
71.259544;1.5175862;-0.00019240906;
71.284241;1.5164566;-0.00021363066;
71.308929;1.5149691;-0.00016317044;
71.333633;1.5134165;-0.00017260225;
71.358322;1.5117859;-0.00017637498;
71.383041;1.5101933;-0.00023532384;
71.407715;1.5082487;-0.0001801477;
71.432411;1.5057232;-6.743749e-05;
71.457108;1.5036851;-0.00027823861;
71.481789;1.5012057;-0.00024381246;
71.506477;1.4985707;-0.00016694317;
71.531174;1.4957314;-0.00015232385;
71.55587;1.492961;-0.00018344884;
71.580551;1.4895513;-0.00036076701;
71.60524;1.4866589;-0.00030323293;
71.629936;1.4828513;-0.00039755108;
71.65464;1.4790343;-0.00035039202;
71.679352;1.4752747;-0.00038340336;
71.704041;1.4713347;-0.00038340336;
71.728737;1.4669067;-0.00028625564;
71.75341;1.4623318;-0.00037915906;
71.778099;1.4578494;-0.0004489545;
71.80278;1.4532039;-0.00041547153;
71.827484;1.4478252;-0.00038246019;
71.852173;1.4426875;-0.00050318742;
71.876877;1.4376131;-0.00054798857;
71.901573;1.4314865;-0.00061495445;
71.926247;1.4257571;-0.00050554541;
71.950958;1.4201406;-0.00056826696;
71.975655;1.4139621;-0.00061919878;
72.000343;1.4078528;-0.00058524427;
72.025047;1.4016029;-0.00045414199;
72.049744;1.3955133;-0.00064419309;
72.074417;1.3893346;-0.00065456808;
72.099091;1.3828852;-0.000669659;
72.123787;1.3765129;-0.00059986359;
72.148483;1.3701993;-0.00058099994;
72.17318;1.36393;-0.00067626126;
72.197884;1.357545;-0.00071728969;
72.222572;1.3513259;-0.00064513629;
72.247269;1.345044;-0.00068993744;
