70,3.02E+00,4.80E-02
71,3.08E+00,-8.00E-03
72,3.06E+00,8.00E-03
73,3.02E+00,8.80E-02
74,3.06E+00,9.60E-02
75,3.02E+00,4.00E-02
76,3.02E+00,5.60E-02
77,3.06E+00,-8.00E-03
78,3.02E+00,0.00E+00
79,3.06E+00,8.00E-02
80,3.06E+00,8.80E-02
81,3.02E+00,4.80E-02
82,3.02E+00,6.40E-02
83,3.06E+00,-8.00E-03
84,3.06E+00,8.00E-03
85,3.02E+00,7.20E-02
86,3.02E+00,5.60E-02
87,3.06E+00,8.80E-02
88,3.02E+00,7.20E-02
89,3.10E+00,-8.00E-03
90,3.02E+00,0.00E+00
91,3.06E+00,6.40E-02
92,3.02E+00,4.00E-02
93,3.06E+00,8.00E-02
94,3.02E+00,7.20E-02
95,3.06E+00,8.00E-03
96,3.02E+00,8.00E-03
97,3.06E+00,4.80E-02
98,3.02E+00,3.20E-02
99,3.06E+00,7.20E-02
100,3.06E+00,7.20E-02
101,3.02E+00,8.00E-03
102,3.06E+00,8.00E-03
103,3.02E+00,4.00E-02
104,3.06E+00,2.40E-02
105,3.02E+00,7.20E-02
106,3.06E+00,6.40E-02
107,3.02E+00,1.60E-02
108,3.06E+00,8.00E-03
109,3.02E+00,4.00E-02
110,3.02E+00,2.40E-02
111,3.06E+00,4.80E-02
112,3.02E+00,4.80E-02
113,3.06E+00,2.40E-02
114,3.02E+00,4.00E-02
115,3.06E+00,1.60E-02
116,3.04E+00,1.60E-02
117,2.98E+00,4.00E-02
118,2.98E+00,1.60E-02
119,3.04E+00,4.00E-02
120,2.98E+00,4.00E-02
121,3.04E+00,1.60E-02
122,3.04E+00,3.20E-02
123,2.98E+00,8.00E-03
124,3.04E+00,8.00E-03
125,2.98E+00,4.00E-02
126,2.98E+00,2.40E-02
127,3.04E+00,5.60E-02
128,3.04E+00,4.00E-02
129,2.96E+00,-1.60E-02
130,3.02E+00,-1.60E-02
131,2.96E+00,3.20E-02
132,2.96E+00,1.60E-02
133,3.00E+00,6.40E-02
134,2.96E+00,4.80E-02
135,3.00E+00,-3.20E-02
136,3.00E+00,-3.20E-02
137,2.94E+00,2.40E-02
138,3.00E+00,8.00E-03
139,2.92E+00,7.20E-02
140,2.92E+00,6.40E-02
141,2.98E+00,-4.80E-02
142,2.92E+00,-7.20E-02
143,2.98E+00,-8.00E-03
144,2.98E+00,-2.40E-02
145,2.92E+00,8.00E-02
146,2.98E+00,8.00E-02
147,2.90E+00,-5.60E-02
148,2.90E+00,-8.80E-02
149,2.94E+00,-3.20E-02
150,2.94E+00,-4.80E-02
151,2.90E+00,1.04E-01
152,2.94E+00,9.60E-02
153,2.86E+00,-5.60E-02
154,2.86E+00,-4.80E-02
155,2.92E+00,-1.28E-01
156,2.86E+00,-8.80E-02
157,2.92E+00,9.60E-02
158,2.92E+00,1.12E-01
159,2.84E+00,-5.60E-02
160,2.88E+00,-4.80E-02
161,2.84E+00,-1.68E-01
162,2.84E+00,-1.36E-01
163,2.88E+00,1.12E-01
164,2.88E+00,1.28E-01
165,2.80E+00,-4.00E-02
166,2.86E+00,-3.20E-02
167,2.80E+00,-2.08E-01
168,2.80E+00,-1.84E-01
169,2.86E+00,9.60E-02
170,2.86E+00,1.44E-01
171,2.78E+00,0.00E+00
172,2.78E+00,0.00E+00
173,2.82E+00,-2.32E-01
174,2.82E+00,-2.24E-01
175,2.78E+00,8.00E-02
176,2.82E+00,1.44E-01
177,2.74E+00,1.60E-02
178,2.74E+00,8.00E-03
179,2.80E+00,-2.64E-01
180,2.74E+00,-2.64E-01
181,2.80E+00,4.00E-02
182,2.80E+00,3.20E-02
183,2.74E+00,1.60E-01
184,2.80E+00,6.40E-02
185,2.72E+00,-2.64E-01
186,2.76E+00,-2.72E-01
187,2.72E+00,0.00E+00
188,2.72E+00,-8.00E-03
189,2.80E+00,1.52E-01
190,2.78E+00,9.60E-02
191,2.72E+00,-2.32E-01
192,2.72E+00,-2.56E-01
193,2.80E+00,-4.80E-02
194,2.74E+00,-6.40E-02
195,2.80E+00,1.20E-01
196,2.80E+00,9.60E-02
197,2.74E+00,-1.92E-01
198,2.74E+00,-2.32E-01
199,2.82E+00,-7.20E-02
200,2.78E+00,-8.80E-02
201,2.88E+00,8.80E-02
202,2.84E+00,8.00E-02
203,2.88E+00,-6.40E-02
204,2.84E+00,-8.80E-02
205,2.94E+00,-4.00E-02
206,2.94E+00,-5.60E-02
207,2.84E+00,1.60E-02
208,2.88E+00,8.00E-03
209,2.84E+00,-7.20E-02
210,2.84E+00,-5.60E-02
211,2.92E+00,-9.60E-02
212,2.88E+00,-7.20E-02
213,2.78E+00,4.00E-02
214,2.82E+00,4.00E-02
215,2.74E+00,-1.28E-01
216,2.80E+00,-1.04E-01
217,2.72E+00,-2.08E-01
218,2.80E+00,-1.60E-01
219,2.72E+00,1.12E-01
220,2.76E+00,1.20E-01
221,2.72E+00,-8.00E-02
222,2.74E+00,-7.20E-02
223,2.68E+00,-2.40E-01
224,2.70E+00,-2.00E-01
225,2.76E+00,1.04E-01
226,2.76E+00,1.36E-01
227,2.72E+00,-2.40E-02
228,2.68E+00,-2.40E-02
229,2.76E+00,-2.24E-01
230,2.70E+00,-2.08E-01
231,2.76E+00,7.20E-02
232,2.72E+00,1.12E-01
233,2.76E+00,-8.00E-03
234,2.76E+00,0.00E+00
235,2.72E+00,-2.00E-01
236,2.72E+00,-1.92E-01
237,2.80E+00,4.00E-02
238,2.80E+00,8.80E-02
239,2.74E+00,1.60E-02
240,2.80E+00,3.20E-02
241,2.74E+00,-1.44E-01
242,2.74E+00,-1.44E-01
243,2.82E+00,8.00E-03
244,2.82E+00,0.00E+00
245,2.78E+00,6.40E-02
246,2.82E+00,4.00E-02
247,2.78E+00,-8.00E-02
248,2.78E+00,-8.00E-02
249,2.86E+00,0.00E+00
250,2.80E+00,-1.60E-02
251,2.88E+00,4.00E-02
252,2.88E+00,3.20E-02
253,2.80E+00,-2.40E-02
254,2.80E+00,-2.40E-02
255,2.88E+00,1.60E-02
256,2.84E+00,-8.00E-03
257,2.92E+00,2.40E-02
258,2.92E+00,0.00E+00
259,2.86E+00,4.80E-02
260,2.86E+00,4.80E-02
261,2.92E+00,2.40E-02
262,2.86E+00,4.00E-02
263,2.94E+00,-2.40E-02
264,2.90E+00,-2.40E-02
265,2.94E+00,8.00E-02
266,2.94E+00,1.12E-01
267,2.90E+00,5.60E-02
268,2.90E+00,7.20E-02
269,2.98E+00,-4.00E-02
270,2.92E+00,-4.00E-02
271,2.98E+00,9.60E-02
272,2.92E+00,8.00E-02
273,2.98E+00,1.44E-01
274,2.92E+00,1.12E-01
275,3.00E+00,-4.80E-02
276,3.00E+00,-6.40E-02
277,2.96E+00,9.60E-02
278,2.96E+00,8.00E-02
279,3.00E+00,1.84E-01
280,2.96E+00,1.60E-01
281,3.04E+00,-6.40E-02
282,3.04E+00,-7.20E-02
283,2.98E+00,8.00E-02
284,3.04E+00,6.40E-02
285,2.98E+00,2.16E-01
286,2.98E+00,2.00E-01
287,3.06E+00,-4.00E-02
288,3.06E+00,-6.40E-02
289,3.02E+00,6.40E-02
290,3.06E+00,6.40E-02
291,3.02E+00,2.48E-01
292,3.02E+00,2.40E-01
293,3.08E+00,-2.40E-02
294,3.10E+00,-8.00E-02
295,3.02E+00,3.20E-02
296,3.02E+00,1.60E-02
297,3.08E+00,2.48E-01
298,3.10E+00,2.48E-01
299,3.02E+00,8.00E-03
300,3.04E+00,2.40E-02
301,3.10E+00,-8.00E-02
302,3.04E+00,-8.00E-03
303,3.10E+00,2.56E-01
304,3.04E+00,2.64E-01
305,3.10E+00,4.00E-02
306,3.10E+00,5.60E-02
307,3.04E+00,-8.00E-02
308,3.10E+00,-2.40E-02
309,3.04E+00,2.56E-01
310,3.04E+00,2.72E-01
311,3.12E+00,7.20E-02
312,3.08E+00,8.00E-02
313,3.12E+00,-8.00E-02
314,3.12E+00,-4.80E-02
315,3.08E+00,2.40E-01
316,3.08E+00,2.72E-01
317,3.12E+00,1.12E-01
318,3.12E+00,1.28E-01
319,3.08E+00,-8.00E-02
320,3.08E+00,-7.20E-02
321,3.12E+00,2.08E-01
322,3.08E+00,2.64E-01
323,3.12E+00,1.52E-01
324,3.08E+00,1.68E-01
325,3.12E+00,-7.20E-02
326,3.08E+00,-6.40E-02
327,3.12E+00,1.92E-01
328,3.08E+00,2.72E-01
329,3.12E+00,1.68E-01
330,3.08E+00,1.92E-01
331,3.16E+00,-7.20E-02
332,3.16E+00,-7.20E-02
333,3.08E+00,1.52E-01
334,3.08E+00,1.44E-01
335,3.16E+00,2.64E-01
336,3.08E+00,2.00E-01
337,3.16E+00,-6.40E-02
338,3.16E+00,-7.20E-02
339,3.10E+00,1.20E-01
340,3.16E+00,1.04E-01
341,3.08E+00,2.48E-01
342,3.16E+00,2.24E-01
343,3.08E+00,-4.00E-02
344,3.16E+00,-6.40E-02
345,3.10E+00,9.60E-02
346,3.16E+00,9.60E-02
347,3.08E+00,2.40E-01
348,3.16E+00,2.32E-01
349,3.08E+00,-2.40E-02
350,3.16E+00,-6.40E-02
351,3.10E+00,5.60E-02
352,3.16E+00,4.80E-02
353,3.10E+00,2.32E-01
354,3.16E+00,2.32E-01
355,3.10E+00,0.00E+00
356,3.16E+00,-5.60E-02
357,3.10E+00,3.20E-02
358,3.16E+00,1.60E-02
359,3.10E+00,2.24E-01
360,3.16E+00,2.24E-01
361,3.10E+00,2.40E-02
362,3.16E+00,4.00E-02
363,3.10E+00,-4.80E-02
364,3.16E+00,8.00E-03
365,3.10E+00,2.08E-01
366,3.16E+00,2.16E-01
367,3.10E+00,5.60E-02
368,3.16E+00,5.60E-02
369,3.10E+00,-4.80E-02
370,3.16E+00,-1.60E-02
371,3.10E+00,1.84E-01
372,3.16E+00,2.00E-01
373,3.10E+00,7.20E-02
374,3.16E+00,8.80E-02
375,3.10E+00,-4.00E-02
376,3.16E+00,-3.20E-02
377,3.10E+00,1.68E-01
378,3.16E+00,1.92E-01
379,3.10E+00,9.60E-02
380,3.16E+00,1.20E-01
381,3.10E+00,-3.20E-02
382,3.10E+00,-3.20E-02
383,3.16E+00,1.52E-01
384,3.16E+00,1.92E-01
385,3.10E+00,1.12E-01
386,3.16E+00,1.28E-01
387,3.10E+00,-3.20E-02
388,3.10E+00,-3.20E-02
389,3.16E+00,1.28E-01
390,3.10E+00,1.12E-01
391,3.16E+00,1.84E-01
392,3.16E+00,1.36E-01
393,3.10E+00,-3.20E-02
394,3.16E+00,-3.20E-02
395,3.10E+00,9.60E-02
396,3.10E+00,8.80E-02
397,3.16E+00,1.76E-01
398,3.10E+00,1.44E-01
399,3.16E+00,-2.40E-02
400,3.10E+00,-3.20E-02
401,3.18E+00,8.00E-02
402,3.18E+00,7.20E-02
403,3.10E+00,1.68E-01
404,3.10E+00,1.52E-01
405,3.18E+00,-1.60E-02
406,3.10E+00,-3.20E-02
407,3.18E+00,6.40E-02
408,3.10E+00,5.60E-02
409,3.18E+00,1.60E-01
410,3.16E+00,1.60E-01
411,3.10E+00,0.00E+00
412,3.10E+00,-3.20E-02
413,3.18E+00,4.00E-02
414,3.16E+00,2.40E-02
415,3.10E+00,1.52E-01
416,3.10E+00,1.52E-01
417,3.18E+00,1.60E-02
418,3.18E+00,3.20E-02
419,3.10E+00,-2.40E-02
420,3.10E+00,1.60E-02
421,3.18E+00,1.44E-01
422,3.10E+00,1.44E-01
423,3.18E+00,3.20E-02
424,3.18E+00,4.00E-02
425,3.12E+00,-2.40E-02
426,3.18E+00,8.00E-03
427,3.10E+00,1.36E-01
428,3.10E+00,1.44E-01
429,3.18E+00,4.80E-02
430,3.18E+00,5.60E-02
431,3.10E+00,-2.40E-02
432,3.18E+00,-1.60E-02
433,3.10E+00,1.28E-01
434,3.18E+00,1.36E-01
435,3.10E+00,6.40E-02
436,3.18E+00,7.20E-02
437,3.10E+00,-2.40E-02
438,3.18E+00,-8.00E-03
439,3.10E+00,1.20E-01
440,3.18E+00,1.36E-01
441,3.10E+00,7.20E-02
442,3.10E+00,8.80E-02
443,3.18E+00,-2.40E-02
444,3.18E+00,-1.60E-02
445,3.14E+00,9.60E-02
446,3.18E+00,8.00E-02
447,3.10E+00,1.28E-01
448,3.12E+00,9.60E-02
449,3.18E+00,-2.40E-02
450,3.18E+00,-2.40E-02
451,3.10E+00,8.80E-02
452,3.18E+00,7.20E-02
453,3.10E+00,1.28E-01
454,3.12E+00,1.04E-01
455,3.18E+00,-1.60E-02
456,3.18E+00,-1.60E-02
457,3.14E+00,8.00E-02
458,3.18E+00,6.40E-02
459,3.12E+00,1.28E-01
460,3.14E+00,1.12E-01
461,3.18E+00,0.00E+00
462,3.18E+00,-1.60E-02
463,3.14E+00,5.60E-02
464,3.18E+00,4.80E-02
465,3.12E+00,1.28E-01
466,3.18E+00,1.20E-01
467,3.12E+00,-8.00E-03
468,3.14E+00,-1.60E-02
469,3.18E+00,4.00E-02
470,3.18E+00,2.40E-02
471,3.14E+00,1.20E-01
472,3.18E+00,1.20E-01
473,3.14E+00,8.00E-03
474,3.14E+00,-1.60E-02
475,3.18E+00,4.00E-02
476,3.14E+00,2.40E-02
477,3.18E+00,1.20E-01
478,3.14E+00,1.20E-01
479,3.18E+00,1.60E-02
480,3.14E+00,3.20E-02
481,3.18E+00,-1.60E-02
482,3.18E+00,1.60E-02
483,3.14E+00,1.20E-01
484,3.18E+00,1.04E-01
485,3.14E+00,3.20E-02
486,3.18E+00,4.80E-02
487,3.14E+00,-1.60E-02
488,3.18E+00,8.00E-03
489,3.14E+00,9.60E-02
490,3.18E+00,1.12E-01
491,3.14E+00,4.80E-02
492,3.18E+00,5.60E-02
493,3.14E+00,-8.00E-03
494,3.18E+00,0.00E+00
495,3.14E+00,9.60E-02
496,3.18E+00,1.12E-01
497,3.14E+00,5.60E-02
498,3.14E+00,6.40E-02
499,3.18E+00,-1.60E-02
500,3.14E+00,-8.00E-03
501,3.18E+00,8.00E-02
502,3.18E+00,9.60E-02
503,3.14E+00,5.60E-02
504,3.14E+00,7.20E-02
505,3.18E+00,-8.00E-03
506,3.14E+00,-8.00E-03
507,3.18E+00,7.20E-02
508,3.14E+00,5.60E-02
509,3.18E+00,9.60E-02
510,3.14E+00,8.00E-02
511,3.18E+00,-8.00E-03
512,3.14E+00,-8.00E-03
513,3.18E+00,7.20E-02
514,3.14E+00,5.60E-02
515,3.18E+00,9.60E-02
516,3.18E+00,8.00E-02
517,3.14E+00,0.00E+00
518,3.14E+00,-8.00E-03
519,3.18E+00,4.80E-02
520,3.14E+00,4.00E-02
521,3.18E+00,8.80E-02
522,3.18E+00,8.80E-02
523,3.14E+00,8.00E-03
524,3.18E+00,-8.00E-03
525,3.14E+00,4.00E-02
526,3.18E+00,3.20E-02
527,3.14E+00,8.80E-02
528,3.18E+00,8.00E-02
529,3.14E+00,1.60E-02
530,3.14E+00,-8.00E-03
531,3.18E+00,4.00E-02
532,3.18E+00,2.40E-02
533,3.14E+00,8.80E-02
534,3.14E+00,8.00E-02
535,3.18E+00,1.60E-02
536,3.14E+00,3.20E-02
537,3.18E+00,-8.00E-03
538,3.14E+00,1.60E-02
539,3.18E+00,8.00E-02
540,3.18E+00,8.80E-02
541,3.14E+00,1.60E-02
542,3.14E+00,4.00E-02
543,3.18E+00,-8.00E-03
544,3.18E+00,1.60E-02
545,3.14E+00,8.00E-02
546,3.18E+00,8.00E-02
547,3.14E+00,2.40E-02
548,3.18E+00,4.00E-02
549,3.14E+00,8.00E-03
550,3.14E+00,8.00E-03
551,3.18E+00,7.20E-02
552,3.18E+00,8.00E-02
553,3.14E+00,3.20E-02
554,3.18E+00,4.80E-02
555,3.14E+00,8.00E-03
556,3.18E+00,8.00E-03
557,3.14E+00,7.20E-02
558,3.18E+00,7.20E-02
559,3.14E+00,3.20E-02
560,3.18E+00,4.80E-02
561,3.14E+00,8.00E-03
562,3.18E+00,8.00E-03
563,3.14E+00,5.60E-02
564,3.14E+00,4.00E-02
565,3.18E+00,8.00E-02
566,3.14E+00,6.40E-02
567,3.18E+00,8.00E-03
568,3.14E+00,8.00E-03
569,3.18E+00,4.80E-02
570,3.18E+00,4.00E-02
571,3.14E+00,7.20E-02
572,3.18E+00,6.40E-02
573,3.14E+00,8.00E-03
574,3.18E+00,8.00E-03
575,3.14E+00,4.80E-02
576,3.18E+00,2.40E-02
577,3.14E+00,6.40E-02
578,3.18E+00,5.60E-02
579,3.14E+00,1.60E-02
580,3.18E+00,4.00E-02
581,3.14E+00,8.00E-03
582,3.18E+00,1.60E-02
583,3.10E+00,4.80E-02
584,3.18E+00,4.80E-02
585,3.10E+00,2.40E-02
586,3.18E+00,1.60E-02
587,3.10E+00,4.00E-02
588,3.16E+00,8.00E-03
589,3.10E+00,4.00E-02
590,3.16E+00,1.60E-02
591,3.10E+00,4.80E-02
592,3.10E+00,4.80E-02
593,3.16E+00,1.60E-02
594,3.16E+00,3.20E-02
595,3.08E+00,-8.00E-03
596,3.08E+00,-8.00E-03
597,3.16E+00,4.80E-02
598,3.08E+00,5.60E-02
599,3.12E+00,2.40E-02
600,3.12E+00,4.00E-02
601,3.08E+00,-3.20E-02
602,3.12E+00,-3.20E-02
603,3.04E+00,4.00E-02
604,3.10E+00,2.40E-02
605,3.04E+00,8.00E-02
606,3.10E+00,4.80E-02
607,3.02E+00,-8.00E-02
608,3.10E+00,-8.00E-02
609,3.02E+00,2.40E-02
610,3.06E+00,1.60E-02
611,3.00E+00,1.04E-01
612,3.04E+00,8.00E-02
613,2.98E+00,-1.20E-01
614,3.04E+00,-1.44E-01
615,2.96E+00,-8.00E-03
616,3.00E+00,-2.40E-02
617,2.92E+00,1.36E-01
618,2.98E+00,1.20E-01
619,2.92E+00,-1.68E-01
620,2.98E+00,-2.24E-01
621,2.90E+00,-8.00E-02
622,2.94E+00,-8.80E-02
623,2.86E+00,1.68E-01
624,2.88E+00,1.60E-01
625,2.84E+00,-2.24E-01
626,2.88E+00,-3.28E-01
627,2.80E+00,-1.84E-01
628,2.86E+00,-1.84E-01
629,2.78E+00,2.24E-01
630,2.80E+00,2.24E-01
631,2.74E+00,-2.40E-01
632,2.80E+00,-2.40E-01
633,2.72E+00,-4.48E-01
634,2.76E+00,-3.20E-01
635,2.66E+00,2.80E-01
636,2.70E+00,2.88E-01
637,2.62E+00,-2.16E-01
638,2.64E+00,-2.16E-01
639,2.58E+00,-5.84E-01
640,2.64E+00,-4.96E-01
641,2.52E+00,2.80E-01
642,2.58E+00,3.20E-01
643,2.48E+00,-2.24E-01
644,2.52E+00,-2.40E-01
645,2.44E+00,-7.28E-01
646,2.50E+00,-6.80E-01
647,2.38E+00,2.88E-01
648,2.44E+00,4.08E-01
649,2.32E+00,-1.20E-01
650,2.38E+00,-1.28E-01
651,2.30E+00,-7.28E-01
652,2.34E+00,-7.28E-01
653,2.24E+00,2.24E-01
654,2.28E+00,4.72E-01
655,2.18E+00,3.20E-02
656,2.22E+00,1.60E-02
657,2.16E+00,-7.28E-01
658,2.20E+00,-7.28E-01
659,2.12E+00,8.80E-02
660,2.14E+00,9.60E-02
661,2.04E+00,4.88E-01
662,2.02E+00,1.04E-01
663,2.08E+00,-7.28E-01
664,2.08E+00,-7.28E-01
665,1.96E+00,-7.20E-02
666,2.00E+00,-6.40E-02
667,1.90E+00,5.68E-01
668,1.96E+00,3.12E-01
669,1.88E+00,-7.28E-01
670,1.92E+00,-7.28E-01
671,1.84E+00,-3.04E-01
672,1.90E+00,-2.88E-01
673,1.78E+00,6.08E-01
674,1.84E+00,4.64E-01
675,1.76E+00,-7.28E-01
676,1.82E+00,-7.28E-01
677,1.76E+00,-5.60E-01
678,1.78E+00,-5.52E-01
679,1.70E+00,5.76E-01
680,1.70E+00,4.96E-01
681,1.74E+00,-7.28E-01
682,1.74E+00,-7.28E-01
683,1.66E+00,-7.28E-01
684,1.72E+00,-7.28E-01
685,1.64E+00,5.92E-01
686,1.64E+00,5.84E-01
687,1.68E+00,-7.28E-01
688,1.64E+00,-7.28E-01
689,1.68E+00,-7.28E-01
690,1.68E+00,-7.28E-01
691,1.64E+00,5.68E-01
692,1.64E+00,5.68E-01
693,1.72E+00,-6.80E-01
694,1.66E+00,-6.88E-01
695,1.78E+00,-7.28E-01
696,1.72E+00,-7.28E-01
697,1.86E+00,3.12E-01
698,1.84E+00,3.44E-01
699,1.78E+00,-5.28E-01
700,1.78E+00,-5.20E-01
701,1.90E+00,-7.28E-01
702,1.84E+00,-7.28E-01
703,2.14E+00,1.52E-01
704,2.10E+00,2.24E-01
705,2.56E+00,-8.00E-03
706,2.50E+00,-8.00E-03
707,2.68E+00,-7.20E-02
708,2.66E+00,-2.40E-02
709,2.32E+00,-1.12E-01
710,2.32E+00,-9.60E-02
711,2.58E+00,-4.80E-02
712,2.58E+00,-7.20E-02
713,2.42E+00,1.60E-02
714,2.46E+00,-8.00E-03
715,2.08E+00,2.08E-01
716,2.12E+00,3.20E-01
717,1.96E+00,5.60E-02
718,2.02E+00,6.40E-02
719,1.96E+00,-6.48E-01
720,2.02E+00,-6.48E-01
721,1.96E+00,8.00E-02
722,2.02E+00,7.20E-02
723,1.96E+00,3.68E-01
724,2.02E+00,1.68E-01
725,1.96E+00,-6.16E-01
726,1.96E+00,-6.32E-01
727,2.04E+00,-7.20E-02
728,2.00E+00,-6.40E-02
729,2.10E+00,2.80E-01
730,2.06E+00,1.92E-01
731,2.10E+00,-4.48E-01
732,2.06E+00,-4.96E-01
733,2.14E+00,-1.52E-01
734,2.10E+00,-1.68E-01
735,2.20E+00,1.68E-01
736,2.18E+00,1.28E-01
737,2.22E+00,-2.80E-01
738,2.18E+00,-3.20E-01
739,2.28E+00,-1.44E-01
740,2.24E+00,-1.44E-01
741,2.34E+00,7.20E-02
742,2.30E+00,6.40E-02
743,2.38E+00,-8.00E-02
744,2.32E+00,-1.12E-01
745,2.40E+00,-5.60E-02
746,2.36E+00,-7.20E-02
747,2.50E+00,-2.40E-02
748,2.50E+00,-4.00E-02
749,2.44E+00,7.20E-02
750,2.48E+00,5.60E-02
751,2.54E+00,1.20E-01
752,2.50E+00,8.80E-02
753,2.62E+00,-1.20E-01
754,2.56E+00,-1.20E-01
755,2.64E+00,1.52E-01
756,2.60E+00,1.44E-01
757,2.68E+00,3.12E-01
758,2.62E+00,2.48E-01
759,2.74E+00,-1.76E-01
760,2.68E+00,-1.92E-01
761,2.76E+00,1.52E-01
762,2.72E+00,1.60E-01
763,2.80E+00,4.64E-01
764,2.74E+00,4.08E-01
765,2.86E+00,-1.76E-01
766,2.80E+00,-2.40E-01
767,2.88E+00,9.60E-02
768,2.88E+00,1.04E-01
769,2.84E+00,5.84E-01
770,2.84E+00,5.60E-01
771,2.94E+00,-1.20E-01
772,2.90E+00,-2.56E-01
773,2.96E+00,8.00E-02
774,2.98E+00,8.80E-02
775,2.90E+00,6.80E-01
776,2.92E+00,6.72E-01
777,3.00E+00,-4.80E-02
778,2.96E+00,-2.80E-01
779,3.04E+00,-3.20E-02
780,3.04E+00,-2.40E-02
781,2.98E+00,7.20E-01
782,2.98E+00,7.28E-01
783,3.06E+00,5.60E-02
784,3.06E+00,5.60E-02
785,3.02E+00,-2.88E-01
786,3.02E+00,-1.28E-01
787,3.06E+00,7.12E-01
788,3.02E+00,7.52E-01
789,3.10E+00,1.84E-01
790,3.04E+00,1.84E-01
791,3.10E+00,-2.64E-01
792,3.10E+00,-1.60E-01
793,3.04E+00,6.96E-01
794,3.10E+00,7.60E-01
795,3.04E+00,2.96E-01
796,3.04E+00,2.96E-01
797,3.12E+00,-2.64E-01
798,3.12E+00,-2.16E-01
799,3.04E+00,5.84E-01
800,3.04E+00,7.20E-01
801,3.12E+00,3.92E-01
802,3.10E+00,3.92E-01
803,3.04E+00,-2.40E-01
804,3.10E+00,-2.32E-01
805,3.04E+00,4.64E-01
806,3.04E+00,4.64E-01
807,3.10E+00,6.72E-01
808,3.04E+00,4.56E-01
809,3.10E+00,-1.84E-01
810,3.10E+00,-1.84E-01
811,3.02E+00,3.92E-01
812,3.02E+00,3.92E-01
813,3.06E+00,6.24E-01
814,3.06E+00,4.80E-01
815,3.02E+00,-1.44E-01
816,3.04E+00,-1.68E-01
817,2.98E+00,2.56E-01
818,2.98E+00,2.56E-01
819,3.04E+00,5.28E-01
820,3.04E+00,4.56E-01
821,2.96E+00,-8.80E-02
822,3.00E+00,-1.28E-01
823,2.92E+00,1.60E-01
824,2.98E+00,1.52E-01
825,2.92E+00,4.24E-01
826,2.98E+00,4.00E-01
827,2.90E+00,-8.00E-03
828,2.94E+00,-6.40E-02
829,2.86E+00,1.04E-01
830,2.92E+00,9.60E-02
831,2.86E+00,3.20E-01
832,2.92E+00,3.12E-01
833,2.84E+00,3.20E-02
834,2.88E+00,-2.40E-02
835,2.80E+00,5.60E-02
836,2.86E+00,4.80E-02
837,2.78E+00,1.92E-01
838,2.82E+00,1.92E-01
839,2.74E+00,6.40E-02
840,2.80E+00,8.00E-02
841,2.72E+00,2.40E-02
842,2.72E+00,3.20E-02
843,2.76E+00,7.20E-02
844,2.76E+00,4.00E-02
845,2.68E+00,8.00E-02
846,2.72E+00,9.60E-02
847,2.64E+00,5.60E-02
848,2.68E+00,7.20E-02
849,2.62E+00,-6.40E-02
850,2.68E+00,-7.20E-02
851,2.60E+00,4.00E-02
852,2.64E+00,3.20E-02
853,2.56E+00,1.44E-01
854,2.62E+00,1.20E-01
855,2.54E+00,-1.44E-01
