     3.99000000	     0.01273641	     0.01275469	     0.15949090	     0.15960666	    -0.07252815 %
     4.06000000	     0.01272164	     0.01274075	     0.16228475	     0.16240678	    -0.07513610 %
     4.13000000	     0.01270659	     0.01272658	     0.16507838	     0.16520689	    -0.07778945 %
     4.20000000	     0.01269127	     0.01271216	     0.16787178	     0.16800701	    -0.08048820 %
     4.27000000	     0.01267568	     0.01269749	     0.17066496	     0.17080713	    -0.08323236 %
     4.34000000	     0.01265981	     0.01268259	     0.17345790	     0.17360724	    -0.08602193 %
     4.41000000	     0.01264368	     0.01266744	     0.17625061	     0.17640736	    -0.08885691 %
     4.48000000	     0.01262726	     0.01265205	     0.17904308	     0.17920748	    -0.09173731 %
     4.55000000	     0.01261057	     0.01263642	     0.18183530	     0.18200759	    -0.09466312 %
     4.62000000	     0.01259361	     0.01262055	     0.18462728	     0.18480771	    -0.09763435 %
     4.69000000	     0.01257636	     0.01260443	     0.18741900	     0.18760783	    -0.10065101 %
     4.76000000	     0.01255884	     0.01258808	     0.19021047	     0.19040795	    -0.10371309 %
     4.83000000	     0.01254104	     0.01257148	     0.19300168	     0.19320806	    -0.10682059 %
     4.90000000	     0.01252296	     0.01255464	     0.19579262	     0.19600818	    -0.10997353 %
     4.97000000	     0.01250460	     0.01253755	     0.19858330	     0.19880830	    -0.11317190 %
     5.04000000	     0.01248595	     0.01252023	     0.20137371	     0.20160841	    -0.11641571 %
     5.11000000	     0.01246703	     0.01250266	     0.20416384	     0.20440853	    -0.11970496 %
     5.18000000	     0.01244782	     0.01248485	     0.20695370	     0.20720865	    -0.12303965 %
     5.25000000	     0.01242832	     0.01246680	     0.20974327	     0.21000876	    -0.12641978 %
     5.32000000	     0.01240854	     0.01244851	     0.21253256	     0.21280888	    -0.12984537 %
     5.39000000	     0.01238848	     0.01242998	     0.21532155	     0.21560900	    -0.13331640 %
     5.46000000	     0.01236812	     0.01241120	     0.21811026	     0.21840911	    -0.13683289 %
     5.53000000	     0.01234748	     0.01239218	     0.22089866	     0.22120923	    -0.14039484 %
     5.60000000	     0.01232655	     0.01237292	     0.22368677	     0.22400935	    -0.14400225 %
     5.67000000	     0.01230533	     0.01235342	     0.22647457	     0.22680946	    -0.14765512 %
     5.74000000	     0.01228381	     0.01233367	     0.22926206	     0.22960958	    -0.15135347 %
     5.81000000	     0.01226201	     0.01231369	     0.23204924	     0.23240970	    -0.15509728 %
     5.88000000	     0.01223991	     0.01229346	     0.23483610	     0.23520981	    -0.15888657 %
     5.95000000	     0.01221751	     0.01227299	     0.23762264	     0.23800993	    -0.16272133 %
     6.02000000	     0.01219482	     0.01225228	     0.24040886	     0.24081005	    -0.16660158 %
     6.09000000	     0.01217184	     0.01223132	     0.24319474	     0.24361017	    -0.17052732 %
     6.16000000	     0.01214855	     0.01221013	     0.24598030	     0.24641028	    -0.17449854 %
     6.23000000	     0.01212497	     0.01218869	     0.24876552	     0.24921040	    -0.17851525 %
     6.30000000	     0.01210108	     0.01216701	     0.25155040	     0.25201052	    -0.18257747 %
     6.37000000	     0.01207690	     0.01214509	     0.25433494	     0.25481063	    -0.18668518 %
     6.44000000	     0.01205241	     0.01212293	     0.25711913	     0.25761075	    -0.19083839 %
     6.51000000	     0.01202762	     0.01210053	     0.25990297	     0.26041087	    -0.19503712 %
     6.58000000	     0.01200252	     0.01207788	     0.26268645	     0.26321098	    -0.19928135 %
     6.65000000	     0.01197712	     0.01205499	     0.26546958	     0.26601110	    -0.20357110 %
     6.72000000	     0.01195141	     0.01203187	     0.26825234	     0.26881122	    -0.20790637 %
     6.79000000	     0.01192539	     0.01200850	     0.27103474	     0.27161133	    -0.21228717 %
     6.86000000	     0.01189906	     0.01198488	     0.27381676	     0.27441145	    -0.21671349 %
     6.93000000	     0.01187242	     0.01196103	     0.27659842	     0.27721157	    -0.22118534 %
     7.00000000	     0.01184547	     0.01193693	     0.27937969	     0.28001168	    -0.22570273 %
